Gender,Race,MOS_Type,ranklit,sex,appdate,YearsOnJob,YearsOnJob (bins)
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,10/11/2016,7,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,01/10/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
Male,White,Uniform,Police Officer,Male,07/02/2018,6,5
